6gci_B	6gci_B	1
6ze1_B	6ze1_B	1
7uby_C	7uby_C	1
4tvs_a	4tvs_a	1
5iml_B	5iml_B	1
6h7o_D	6h7o_D	1
6rpj_F	6rpj_F	1
7zf4_F	7zf4_F	1
7yzi_C	7yzi_C	1
6qx4_E	6qx4_E	1
6lz2_B	6lz2_B	1
7st3_V	7st3_V	1
4grw_H	4grw_H	1
5usf_D	5usf_D	1
1g6v_K	1g6v_K	1
5e0q_A	5e0q_A	1
6xw5_C	6xw5_C	1
3stb_A	3stb_A	1
7st3_B	7st3_B	1
6sc7_C	6sc7_C	1
6i8h_B	6i8h_B	1
3cfi_L	3cfi_L	1
5ja8_B	5ja8_B	1
4cdg_C	4cdg_C	1
7ldj_H	7ldj_H	1
7zmv_K	7zmv_K	1
6gkd_K	6gkd_K	1
7wuj_N	7wuj_N	1
7yz9_B	7yz9_B	1
7lzp_F	7lzp_F	1
7apj_B	7apj_B	1
6u12_B	6u12_B	1
7uby_D	7uby_D	1
4x7d_C	4x7d_C	1
7l6v_B	7l6v_B	1
7st3_J	7st3_J	1
5f9a_C	5f9a_C	1
4bfb_E	4bfb_E	1
1kxv_D	1kxv_D	1
7b14_D	7b14_D	1
5uk4_g	5uk4_g	1
6rty_B	6rty_B	1
8cyj_D	8cyj_D	1
6h6y_G	6h6y_G	1
6obm_B	6obm_B	1
7s7r_B	7s7r_B	1
6h72_C	6h72_C	1
6obo_D	6obo_D	1
4pgj_C	4pgj_C	1
5vxm_B	5vxm_B	1
3ezj_B	3ezj_B	1
6war_B	6war_B	1
7usv_C	7usv_C	1
4grw_J	4grw_J	1
4y8d_D	4y8d_D	1
3k1k_D	3k1k_D	1
6app_A	6app_A	1
6war_L	6war_L	1
4dk6_B	4dk6_B	1
4kfz_C	4kfz_C	1
7stg_R	7stg_R	1
6ey0_H	6ey0_H	1
1kxv_C	1kxv_C	1
7aqg_B	7aqg_B	1
7stg_J	7stg_J	1
7f5h_C	7f5h_C	1
7stg_X	7stg_X	1
7ssh_V	7ssh_V	1
6rvc_D	6rvc_D	1
5toj_E	5toj_E	1
5m2i_H	5m2i_H	1
6tyl_E	6tyl_E	1
7o0s_A	7o0s_A	1
5l21_B	5l21_B	1
4ios_E	4ios_E	1
7z1b_E	7z1b_E	1
7m1h_F	7m1h_F	1
6oyz_E	6oyz_E	1
5jmo_C	5jmo_C	1
7sr3_B	7sr3_B	1
5vxl_B	5vxl_B	1
5ja8_H	5ja8_H	1
6qtl_B	6qtl_B	1
7kn5_C	7kn5_C	1
8cxr_H	8cxr_H	1
7y9u_C	7y9u_C	1
6h6y_F	6h6y_F	1
7a5v_O	7a5v_O	1
7na9_D	7na9_D	1
8e0e_B	8e0e_B	1
6ul4_B	6ul4_B	1
2p47_B	2p47_B	1
6vi4_D	6vi4_D	1
6rnk_B	6rnk_B	1
7ul4_D	7ul4_D	1
7zmn_K	7zmn_K	1
4x7f_D	4x7f_D	1
7w1s_B	7w1s_B	1
4nc2_B	4nc2_B	1
6xw7_D	6xw7_D	1
7p6k_G	7p6k_G	1
6x04_D	6x04_D	1
7kjh_B	7kjh_B	1
7n9v_F	7n9v_F	1
7qjj_F	7qjj_F	1
4w2o_A	4w2o_A	1
7t5f_F	7t5f_F	1
7olz_C	6zpl_F	0
7nfq_C	6zpl_F	0
2p4a_B	6zpl_F	0
8en4_C	6zpl_F	0
5ojm_M	6zpl_F	0
5l21_B	6zpl_F	0
6rpj_F	6zpl_F	0
6h70_C	6zpl_F	0
7yit_D	6zpl_F	0
7st3_N	6zpl_F	0
7ph2_C	7zml_K	0
6do1_D	7zml_K	0
7d4b_B	7zml_K	0
7stg_X	7zml_K	0
3stb_B	7zml_K	0
8emy_J	7zml_K	0
6csy_N	7zml_K	0
5ja8_D	7zml_K	0
6rty_B	7zml_K	0
7wd1_C	7zml_K	0
1bzq_K	6x04_L	0
7ocj_G	6x04_L	0
7stg_R	6x04_L	0
7a50_A	6x04_L	0
6oyh_E	6x04_L	0
8e0e_B	6x04_L	0
7sak_B	6x04_L	0
5ja8_H	6x04_L	0
6rqm_B	6x04_L	0
5dmj_E	6x04_L	0
6dbf_B	4krm_H	0
2xt1_B	4krm_H	0
7q3q_B	4krm_H	0
6x04_L	4krm_H	0
4krm_J	4krm_H	0
6xw7_C	4krm_H	0
5hvf_B	4krm_H	0
8en0_D	4krm_H	0
4nbz_D	4krm_H	0
7ssh_T	4krm_H	0
5ja8_H	4m3k_B	0
6zrv_B	4m3k_B	0
7ssh_F	4m3k_B	0
5boz_J	4m3k_B	0
7f5h_D	4m3k_B	0
8en5_H	4m3k_B	0
6h1f_A	4m3k_B	0
7z1c_E	4m3k_B	0
4mqs_B	4m3k_B	0
6vi4_D	4m3k_B	0
4c57_C	1ri8_A	0
5m2j_D	1ri8_A	0
7qbe_F	1ri8_A	0
6sc7_C	1ri8_A	0
7n0r_D	1ri8_A	0
7n9v_L	1ri8_A	0
7z1c_F	1ri8_A	0
3rjq_B	1ri8_A	0
4ios_G	1ri8_A	0
5dmj_G	1ri8_A	0
2xt1_B	6h7j_D	0
4ios_E	6h7j_D	0
6gwp_C	6h7j_D	0
5boz_K	6h7j_D	0
5ja8_H	6h7j_D	0
4hem_G	6h7j_D	0
6qx4_H	6h7j_D	0
6qx4_H	6h7j_D	0
6zpl_F	6h7j_D	0
6gk4_B	6h7j_D	0
4ios_E	5vxj_F	0
6h71_C	5vxj_F	0
5hgg_S	5vxj_F	0
7ar0_B	5vxj_F	0
5ja8_D	5vxj_F	0
4nc2_B	5vxj_F	0
5m2i_J	5vxj_F	0
6h7o_C	5vxj_F	0
7z1b_E	5vxj_F	0
4u3x_C	5vxj_F	0
4eiz_C	5f7w_D	0
5m2m_H	5f7w_D	0
6tyl_D	5f7w_D	0
5uk4_a	5f7w_D	0
7now_A	5f7w_D	0
8en5_H	5f7w_D	0
4nc0_B	5f7w_D	0
6hhu_G	5f7w_D	0
4wem_B	5f7w_D	0
7n4n_D	5f7w_D	0
5f93_C	7stg_H	0
6ul4_B	7stg_H	0
6b20_F	7stg_H	0
6ey0_H	7stg_H	0
7sr5_B	7stg_H	0
5f93_C	7stg_H	0
3zks_D	7stg_H	0
7stg_N	7stg_H	0
6oyh_G	7stg_H	0
6ssi_J	7stg_H	0
3k81_B	3eba_A	0
7jvb_C	3eba_A	0
5ukb_e	3eba_A	0
7uny_B	3eba_A	0
7n9v_B	3eba_A	0
7wd1_D	3eba_A	0
4ej1_C	3eba_A	0
3rjq_B	3eba_A	0
5e7f_C	3eba_A	0
5uk4_c	3eba_A	0
6sc6_B	7s2s_A	0
7zmm_K	7s2s_A	0
8en3_C	7s2s_A	0
6uc6_C	7s2s_A	0
7qbe_F	7s2s_A	0
7usv_D	7s2s_A	0
6fe4_H	7s2s_A	0
6do1_D	7s2s_A	0
7l6v_D	7s2s_A	0
6h16_B	7s2s_A	0
7c8v_A	5da0_B	0
6h7m_D	5da0_B	0
8en4_D	5da0_B	0
5f93_F	5da0_B	0
4hem_G	5da0_B	0
6tyl_C	5da0_B	0
6hjx_J	5da0_B	0
7nqa_C	5da0_B	0
6gwp_B	5da0_B	0
7r74_B	5da0_B	0
7zml_K	7qn7_G	0
5f7l_B	7qn7_G	0
5usf_C	7qn7_G	0
7lzp_G	7qn7_G	0
6qtl_C	7qn7_G	0
7kn5_C	7qn7_G	0
7aqy_C	7qn7_G	0
5uk4_a	7qn7_G	0
4i1n_B	7qn7_G	0
7sp9_B	7qn7_G	0
5vak_B	8bf4_B	0
6ibl_D	8bf4_B	0
5vxj_D	8bf4_B	0
7qjj_B	8bf4_B	0
6h6z_D	8bf4_B	0
5hm1_A	8bf4_B	0
7zmm_K	8bf4_B	0
5f7m_C	8bf4_B	0
8en3_C	8bf4_B	0
7lzp_F	8bf4_B	0
7q6z_B	7d5q_C	0
7a0v_D	7d5q_C	0
7stg_R	7d5q_C	0
3zkq_D	7d5q_C	0
7st3_R	7d5q_C	0
7t5f_E	7d5q_C	0
7nll_A	7d5q_C	0
3ezj_B	7d5q_C	0
6h7k_C	7d5q_C	0
6obe_B	7d5q_C	0
7x2l_B	7cz0_G	0
5f97_F	7cz0_G	0
3k74_B	7cz0_G	0
6dbg_C	7cz0_G	0
6x04_J	7cz0_G	0
7n9v_L	7cz0_G	0
7ldj_F	7cz0_G	0
4dk3_A	7cz0_G	0
4pou_B	7cz0_G	0
4w2q_E	7cz0_G	0
6dbg_C	6hjx_I	0
5f97_F	6hjx_I	0
5o0w_F	6hjx_I	0
3g9a_B	6hjx_I	0
7ust_B	6hjx_I	0
7xk9_B	6hjx_I	0
7jvb_C	6hjx_I	0
6hjx_J	6hjx_I	0
7zf4_F	6hjx_I	0
6ibl_D	6hjx_I	0
4n1h_D	5vak_B	0
5imk_B	5vak_B	0
3zkq_D	5vak_B	0
8en1_C	5vak_B	0
7zfb_N	5vak_B	0
6vbg_D	5vak_B	0
6obg_C	5vak_B	0
7zfb_M	5vak_B	0
6lz2_D	5vak_B	0
6sc6_B	5vak_B	0
5lwf_D	7k7y_H	0
5f7k_C	7k7y_H	0
7d5u_D	7k7y_H	0
5vxj_J	7k7y_H	0
4bfb_E	7k7y_H	0
4ej1_C	7k7y_H	0
7ph7_C	7k7y_H	0
6gs1_H	7k7y_H	0
6gwn_B	7k7y_H	0
6gwn_C	7k7y_H	0
7ru6_L	7ssh_Z	0
6obc_B	7ssh_Z	0
7yit_D	7ssh_Z	0
3ezj_B	7ssh_Z	0
8emy_L	7ssh_Z	0
7r98_E	7ssh_Z	0
7b5g_D	7ssh_Z	0
3cfi_F	7ssh_Z	0
2p44_B	7ssh_Z	0
7sr5_B	7ssh_Z	0
6h16_B	7usv_D	0
1rjc_A	7usv_D	0
7ldj_H	7usv_D	0
7st3_Z	7usv_D	0
7ri1_B	7usv_D	0
5hgg_S	7usv_D	0
5m2m_N	7usv_D	0
6obe_B	7usv_D	0
3zkq_D	7usv_D	0
7zmq_C	7usv_D	0
7ph7_C	6qgw_B	0
5m2i_J	6qgw_B	0
7sr3_B	6qgw_B	0
7lvw_L	6qgw_B	0
3ogo_G	6qgw_B	0
4s10_A	6qgw_B	0
6oyh_G	6qgw_B	0
4nc2_B	6qgw_B	0
7sp8_C	6qgw_B	0
6uht_D	6qgw_B	0
4nbx_B	6z20_B	0
7st3_L	6z20_B	0
6h7o_D	6z20_B	0
4w6w_B	6z20_B	0
4pgj_C	6z20_B	0
6os1_D	6z20_B	0
6gkd_P	6z20_B	0
6gwq_B	6z20_B	0
7zmp_C	6z20_B	0
5jds_B	6z20_B	0
4kdt_B	5imo_B	0
7kn5_F	5imo_B	0
7sr5_B	5imo_B	0
7x2m_B	5imo_B	0
7zml_F	5imo_B	0
7stg_X	5imo_B	0
8emz_B	5imo_B	0
8en2_C	5imo_B	0
8c3l_B	5imo_B	0
7ph7_C	5imo_B	0
5ojm_M	7n0r_D	0
4hep_G	7n0r_D	0
4yga_F	7n0r_D	0
7pqg_B	7n0r_D	0
7rnn_C	7n0r_D	0
6h7m_D	7n0r_D	0
7ssh_T	7n0r_D	0
8gni_C	7n0r_D	0
1rjc_A	7n0r_D	0
7qic_B	7n0r_D	0
4hem_G	4nc1_E	0
5f7y_C	4nc1_E	0
3stb_B	4nc1_E	0
7l6v_C	4nc1_E	0
6oyz_E	4nc1_E	0
6oz6_E	4nc1_E	0
7sl9_B	4nc1_E	0
8gz5_B	4nc1_E	0
6tyl_H	4nc1_E	0
4w6x_B	4nc1_E	0
6zrv_B	7a50_C	0
3p9w_D	7a50_C	0
7sp9_B	7a50_C	0
7d8b_D	7a50_C	0
7mfu_B	7a50_C	0
7p5w_L	7a50_C	0
6u51_A	7a50_C	0
3cfi_I	7a50_C	0
3stb_A	7a50_C	0
1kxq_G	7a50_C	0
7st3_H	5fv2_A	0
4grw_G	5fv2_A	0
7o0s_A	5fv2_A	0
5imk_B	5fv2_A	0
4nc2_B	5fv2_A	0
6b73_D	5fv2_A	0
3k81_B	5fv2_A	0
5vxj_B	5fv2_A	0
7sr5_B	5fv2_A	0
5f8q_D	5fv2_A	0
5ihl_G	1xfp_A	0
6os1_D	1xfp_A	0
7unz_C	1xfp_A	0
7now_A	1xfp_A	0
3qsk_B	1xfp_A	0
7zmn_K	1xfp_A	0
6gkd_J	1xfp_A	0
7zfb_N	1xfp_A	0
6gju_B	1xfp_A	0
7x4i_G	1xfp_A	0
6uht_D	5m15_C	0
5iml_B	5m15_C	0
7a0v_D	5m15_C	0
7a4d_G	5m15_C	0
4ios_G	5m15_C	0
7cz0_H	5m15_C	0
5y80_B	5m15_C	0
7ngh_D	5m15_C	0
6waq_A	5m15_C	0
7st3_V	5m15_C	0
5f9a_C	6gwn_B	0
5jds_B	6gwn_B	0
6j7w_B	6gwn_B	0
5vxm_B	6gwn_B	0
7pqg_B	6gwn_B	0
5boz_H	6gwn_B	0
7sp8_C	6gwn_B	0
5fv2_A	6gwn_B	0
5o04_C	6gwn_B	0
7ph2_D	6gwn_B	0
7lzp_C	5ihl_E	0
6oz6_G	5ihl_E	0
5imm_B	5ihl_E	0
4hem_G	5ihl_E	0
3stb_A	5ihl_E	0
7xtp_D	5ihl_E	0
4x7e_D	5ihl_E	0
7f5h_D	5ihl_E	0
5f9d_C	5ihl_E	0
7b5g_F	5ihl_E	0
7php_N	7wd2_D	0
7sla_B	7wd2_D	0
7m1h_C	7wd2_D	0
3k7u_A	7wd2_D	0
7klw_B	7wd2_D	0
8emy_L	7wd2_D	0
7bts_B	7wd2_D	0
6ir2_B	7wd2_D	0
5o04_D	7wd2_D	0
7cz0_G	7wd2_D	0
6ey0_H	7ph7_C	0
5hvg_D	7ph7_C	0
5n88_H	7ph7_C	0
6z10_B	7ph7_C	0
5vak_B	7ph7_C	0
6tyl_C	7ph7_C	0
5f8r_C	7ph7_C	0
7fau_D	7ph7_C	0
8dm0_H	7ph7_C	0
7aqg_C	7ph7_C	0
7ssh_P	7aqy_D	0
7nqa_C	7aqy_D	0
5usf_D	7aqy_D	0
7zw1_C	7aqy_D	0
6do1_D	7aqy_D	0
5jqh_C	7aqy_D	0
8c3l_B	7aqy_D	0
6gjq_F	7aqy_D	0
5f7n_C	7aqy_D	0
6tyl_D	7aqy_D	0
7z1b_F	5m30_D	0
5vxj_J	5m30_D	0
6h7n_C	5m30_D	0
8emy_G	5m30_D	0
5m94_B	5m30_D	0
7aqg_B	5m30_D	0
7q3r_F	5m30_D	0
4pou_B	5m30_D	0
7p6k_G	5m30_D	0
1bzq_K	5m30_D	0
6z10_B	8cxr_G	0
7nft_C	8cxr_G	0
6rpj_F	8cxr_G	0
7ph7_D	8cxr_G	0
6jb2_A	8cxr_G	0
3ezj_D	8cxr_G	0
6sc9_B	8cxr_G	0
7ssh_J	8cxr_G	0
7nfq_D	8cxr_G	0
7z1b_F	8cxr_G	0
7b5g_B	4kml_B	0
4c57_C	4kml_B	0
6x04_J	4kml_B	0
6dbg_C	4kml_B	0
7a17_F	4kml_B	0
8emz_B	4kml_B	0
7e53_B	4kml_B	0
5f8r_C	4kml_B	0
7ssh_T	4kml_B	0
6ey0_E	4kml_B	0
6h70_D	6zcz_F	0
5f7m_C	6zcz_F	0
7ssh_V	6zcz_F	0
6qup_B	6zcz_F	0
4eiz_C	6zcz_F	0
5dmj_B	6zcz_F	0
1zv5_A	6zcz_F	0
6qtl_C	6zcz_F	0
4fhb_D	6zcz_F	0
8b41_G	6zcz_F	0
8emy_G	5o8f_K	0
5mwn_F	5o8f_K	0
7ssh_B	5o8f_K	0
7ph4_C	5o8f_K	0
7zmo_K	5o8f_K	0
6hhd_B	5o8f_K	0
4n9o_B	5o8f_K	0
7nft_C	5o8f_K	0
7ph7_C	5o8f_K	0
4nc1_F	5o8f_K	0
7xtp_D	6oz6_H	0
7f5h_C	6oz6_H	0
7now_C	6oz6_H	0
4x7f_C	6oz6_H	0
5uk4_s	6oz6_H	0
6rnk_B	6oz6_H	0
7ul2_D	6oz6_H	0
7n9v_H	6oz6_H	0
7dv4_B	6oz6_H	0
7anq_B	6oz6_H	0
5e7f_A	6n4y_E	0
8bf4_E	6n4y_E	0
6hhd_D	6n4y_E	0
7st3_Z	6n4y_E	0
7lzp_H	6n4y_E	0
7n0r_D	6n4y_E	0
7ndf_D	6n4y_E	0
6hjx_J	6n4y_E	0
7lx5_A	6n4y_E	0
7ldj_F	6n4y_E	0
6rnk_B	6obg_C	0
4nbz_B	6obg_C	0
2vyr_H	6obg_C	0
8b7w_H	6obg_C	0
6ibl_C	6obg_C	0
1jtp_A	6obg_C	0
6zbv_B	6obg_C	0
6x07_B	6obg_C	0
6i8h_B	6obg_C	0
7stg_B	6obg_C	0
7ssh_V	7bts_B	0
5dmj_G	7bts_B	0
4dk6_B	7bts_B	0
5n88_A	7bts_B	0
7tgi_B	7bts_B	0
7nll_C	7bts_B	0
6q6z_B	7bts_B	0
7st3_N	7bts_B	0
5m2i_H	7bts_B	0
6h70_D	7bts_B	0
7a5v_O	4w2q_G	0
5uk4_g	4w2q_G	0
8en6_D	4w2q_G	0
5vnw_C	4w2q_G	0
7zfb_N	4w2q_G	0
6obo_D	4w2q_G	0
7r23_B	4w2q_G	0
8en6_C	4w2q_G	0
6hjy_I	4w2q_G	0
4x7e_D	4w2q_G	0
7n4n_D	5sv3_A	0
5boz_H	5sv3_A	0
6ul4_B	5sv3_A	0
5lhr_B	5sv3_A	0
3cfi_L	5sv3_A	0
3stb_B	5sv3_A	0
5f93_D	5sv3_A	0
7zmv_K	5sv3_A	0
5jqh_C	5sv3_A	0
5f1o_B	5sv3_A	0
5toj_F	6ssi_F	0
5y7z_D	6ssi_F	0
5f93_D	6ssi_F	0
5e5m_F	6ssi_F	0
7kji_A	6ssi_F	0
8gq5_a	6ssi_F	0
7mej_B	6ssi_F	0
6hhu_G	6ssi_F	0
5n88_A	6ssi_F	0
4x7f_D	6ssi_F	0
7cz0_H	4weu_E	0
7lvw_K	4weu_E	0
7cz0_H	4weu_E	0
5c2u_B	4weu_E	0
5ja8_H	4weu_E	0
4z9k_B	4weu_E	0
7st3_V	4weu_E	0
5f9d_C	4weu_E	0
5f97_F	4weu_E	0
7s2r_B	4weu_E	0
6n4y_E	7ubx_C	0
5lhp_B	7ubx_C	0
7nvl_n	7ubx_C	0
4grw_E	7ubx_C	0
7fau_D	7ubx_C	0
7mej_B	7ubx_C	0
5mwn_F	7ubx_C	0
6h7m_D	7ubx_C	0
6h6z_D	7ubx_C	0
5c1m_B	7ubx_C	0
7q3r_F	7st3_P	0
1jtt_A	7st3_P	0
7th2_C	7st3_P	0
7st3_N	7st3_P	0
7ssh_B	7st3_P	0
6oyh_G	7st3_P	0
5ip4_B	7st3_P	0
7t5f_E	7st3_P	0
4pgj_A	7st3_P	0
5l21_B	7st3_P	0
3p0g_B	7r24_C	0
7st3_R	7r24_C	0
7pqq_B	7r24_C	0
7dv4_B	7r24_C	0
6hhu_G	7r24_C	0
6x04_L	7r24_C	0
7sr3_D	7r24_C	0
8di5_H	7r24_C	0
7lzp_F	7r24_C	0
7s2s_A	7r24_C	0
7a4d_A	7zmm_F	0
7st3_d	7zmm_F	0
4x7e_D	7zmm_F	0
6sc9_B	7zmm_F	0
7th3_B	7zmm_F	0
3p9w_D	7zmm_F	0
5mwn_F	7zmm_F	0
6qgy_B	7zmm_F	0
6gkd_C	7zmm_F	0
7aej_D	7zmm_F	0
5vxm_B	7a4d_A	0
1mel_A	7a4d_A	0
6hjx_H	7a4d_A	0
7l6v_E	7a4d_A	0
6u51_A	7a4d_A	0
8en4_D	7a4d_A	0
7zk1_B	7a4d_A	0
4kdt_B	7a4d_A	0
5usf_C	7a4d_A	0
3cfi_F	7a4d_A	0
7stg_X	7km5_C	0
7qjj_F	7km5_C	0
5mwn_N	7km5_C	0
7th2_D	7km5_C	0
5ihl_I	7km5_C	0
4w6x_B	7km5_C	0
7wki_B	7km5_C	0
5tok_E	7km5_C	0
5n88_A	7km5_C	0
6ibb_B	7km5_C	0
5m94_B	7zmr_C	0
1rjc_A	7zmr_C	0
8en3_D	7zmr_C	0
7nfr_B	7zmr_C	0
4krm_H	7zmr_C	0
7kgk_B	7zmr_C	0
7dv4_D	7zmr_C	0
6zpl_F	7zmr_C	0
4y7m_B	7zmr_C	0
6gwp_C	7zmr_C	0
6h71_D	2xxm_B	0
7ar0_B	2xxm_B	0
6dbf_B	2xxm_B	0
4orz_C	2xxm_B	0
6ibl_D	2xxm_B	0
7a4d_H	2xxm_B	0
7ldj_F	2xxm_B	0
6oyz_E	2xxm_B	0
6hjy_F	2xxm_B	0
7l6v_F	2xxm_B	0
7nfr_B	4kfz_D	0
7vnb_A	4kfz_D	0
6war_H	4kfz_D	0
4y8d_D	4kfz_D	0
5ojm_M	4kfz_D	0
6z10_B	4kfz_D	0
6rqm_B	4kfz_D	0
6b73_C	4kfz_D	0
7st3_T	4kfz_D	0
7rby_B	4kfz_D	0
6hjx_G	5mwn_N	0
8cyj_B	5mwn_N	0
5y7z_C	5mwn_N	0
8sbb_B	5mwn_N	0
1kxv_C	5mwn_N	0
6rpj_F	5mwn_N	0
5uk4_p	5mwn_N	0
7r98_E	5mwn_N	0
5mp2_C	5mwn_N	0
6x04_F	5mwn_N	0
7sak_B	6u51_C	0
8bev_B	6u51_C	0
4p2c_J	6u51_C	0
7unz_C	6u51_C	0
7zmr_C	6u51_C	0
5o2u_D	6u51_C	0
4s10_A	6u51_C	0
7sp9_C	6u51_C	0
3k1k_D	6u51_C	0
5e5m_F	6u51_C	0
7l6v_D	6gjs_C	0
6h7j_D	6gjs_C	0
7k7y_F	6gjs_C	0
7xtp_C	6gjs_C	0
5ip4_A	6gjs_C	0
8dam_C	6gjs_C	0
7sp8_B	6gjs_C	0
7nqa_C	6gjs_C	0
7d5q_C	6gjs_C	0
7z1c_E	6gjs_C	0
4nc1_D	6cwg_B	0
4orz_C	6cwg_B	0
6gk4_B	6cwg_B	0
7saj_B	6cwg_B	0
7e6u_B	6cwg_B	0
6h6y_G	6cwg_B	0
4nc1_C	6cwg_B	0
5lhr_B	6cwg_B	0
6h70_D	6cwg_B	0
5o0w_F	6cwg_B	0
6x04_H	6xw5_D	0
7ubx_D	6xw5_D	0
7z1c_D	6xw5_D	0
1mel_A	6xw5_D	0
3p9w_B	6xw5_D	0
6oyh_E	6xw5_D	0
4kml_B	6xw5_D	0
7r24_E	6xw5_D	0
3eba_A	6xw5_D	0
7yit_D	6xw5_D	0
7d8b_D	5y80_B	0
6s0y_B	5y80_B	0
5f1k_C	5y80_B	0
7a17_B	5y80_B	0
7klw_C	5y80_B	0
5f7w_D	5y80_B	0
6hjx_H	5y80_B	0
5nqw_D	5y80_B	0
7a48_A	5y80_B	0
6her_B	5y80_B	0
8cwu_B	7l6v_E	0
7nfq_D	7l6v_E	0
7nx0_D	7l6v_E	0
6csy_N	7l6v_E	0
7sr4_B	7l6v_E	0
4p2c_J	7l6v_E	0
7stg_X	7l6v_E	0
4pou_B	7l6v_E	0
7qbe_F	7l6v_E	0
5ja8_H	7l6v_E	0
7ul5_D	7now_C	0
5f7y_C	7now_C	0
5m2i_J	7now_C	0
6tyl_E	7now_C	0
4u3x_A	7now_C	0
6xw4_D	7now_C	0
7a0v_B	7now_C	0
6ssi_G	7now_C	0
6n4y_F	7now_C	0
6x04_B	7now_C	0
5m2m_H	7ph7_D	0
2p45_B	7ph7_D	0
7aej_D	7ph7_D	0
5uk4_q	7ph7_D	0
4pgj_A	7ph7_D	0
8dtn_C	7ph7_D	0
7m1h_D	7ph7_D	0
6h1f_A	7ph7_D	0
8emy_L	7ph7_D	0
6tyl_H	7ph7_D	0
6b73_D	6b73_D	0
3cfi_L	6b73_D	0
6h70_D	6b73_D	0
7tgf_B	6b73_D	0
6gwp_C	6b73_D	0
4nc1_E	6b73_D	0
7r23_C	6b73_D	0
4pgj_A	6b73_D	0
5dmj_G	6b73_D	0
6u51_C	6b73_D	0
8emy_G	7p14_B	0
6oq8_C	7p14_B	0
4hem_G	7p14_B	0
7stg_b	7p14_B	0
5mp2_C	7p14_B	0
7ph2_C	7p14_B	0
4tvs_b	7p14_B	0
7ssh_F	7p14_B	0
7st3_Z	7p14_B	0
5m2j_D	7p14_B	0
8dfl_E	4kdt_B	0
4x7e_C	4kdt_B	0
7x4i_F	4kdt_B	0
4yga_B	4kdt_B	0
4p2c_H	4kdt_B	0
6ey0_E	4kdt_B	0
2xv6_B	4kdt_B	0
7lx5_A	4kdt_B	0
6tyl_C	4kdt_B	0
7stg_d	4kdt_B	0
5lhn_B	4w6y_B	0
6b73_D	4w6y_B	0
4yga_F	4w6y_B	0
1zvy_A	4w6y_B	0
5dfz_E	4w6y_B	0
7st3_X	4w6y_B	0
7e53_B	4w6y_B	0
7z1c_F	4w6y_B	0
8cxr_H	4w6y_B	0
5dmj_B	4w6y_B	0
3qsk_B	7o06_B	0
7km5_C	7o06_B	0
7qn7_G	7o06_B	0
7ust_B	7o06_B	0
7m1h_C	7o06_B	0
6vbg_C	7o06_B	0
8en5_E	7o06_B	0
7d2z_A	7o06_B	0
7ssh_f	7o06_B	0
5e0q_A	7o06_B	0
6h71_C	6oz6_E	0
5ja9_B	6oz6_E	0
7zfb_N	6oz6_E	0
3ogo_F	6oz6_E	0
7uby_D	6oz6_E	0
3zlq_D	6oz6_E	0
7uby_D	6oz6_E	0
4nc0_B	6oz6_E	0
5m2m_H	6oz6_E	0
6i2g_A	6oz6_E	0
6h1f_A	6tej_C	0
7ar0_B	6tej_C	0
7z1b_E	6tej_C	0
6xw7_C	6tej_C	0
8e0e_B	6tej_C	0
6b73_C	6tej_C	0
5hm1_A	6tej_C	0
2x89_B	6tej_C	0
6os0_D	6tej_C	0
7aqg_C	6tej_C	0
7czd_C	5m30_F	0
7ssh_X	5m30_F	0
5jds_B	5m30_F	0
7a0v_B	5m30_F	0
7olz_C	5m30_F	0
7n9v_H	5m30_F	0
7sp9_C	5m30_F	0
6gwp_B	5m30_F	0
7bts_B	5m30_F	0
5f1o_B	5m30_F	0
4c59_B	5toj_F	0
6obo_C	5toj_F	0
8gz5_B	5toj_F	0
4u3x_C	5toj_F	0
4c57_D	5toj_F	0
7kgj_B	5toj_F	0
7st3_T	5toj_F	0
7voa_A	5toj_F	0
8en5_G	5toj_F	0
7uby_D	5toj_F	0
6xw7_G	7aqz_D	0
7stg_b	7aqz_D	0
7ru6_L	7aqz_D	0
6oyh_E	7aqz_D	0
7r24_E	7aqz_D	0
5bop_C	7aqz_D	0
7aqg_B	7aqz_D	0
6rvc_D	7aqz_D	0
7cz0_H	7aqz_D	0
4qo1_A	7aqz_D	0
7ph7_C	7php_N	0
7o3b_B	7php_N	0
4w2q_E	7php_N	0
4cdg_D	7php_N	0
4cdg_C	7php_N	0
6x04_H	7php_N	0
5boz_J	7php_N	0
6oyh_H	7php_N	0
7nxx_B	7php_N	0
7d4b_B	7php_N	0
6ey6_I	7e6u_B	0
6hhd_D	7e6u_B	0
6h6y_H	7e6u_B	0
4p2c_H	7e6u_B	0
8bf4_E	7e6u_B	0
7sp8_B	7e6u_B	0
4bel_E	7e6u_B	0
5m30_D	7e6u_B	0
6x04_H	7e6u_B	0
7zmm_F	7e6u_B	0
6gk4_B	6rtw_B	0
4lgp_B	6rtw_B	0
5imm_B	6rtw_B	0
6tyl_I	6rtw_B	0
6b20_F	6rtw_B	0
7ust_B	6rtw_B	0
7x7d_B	6rtw_B	0
6h6y_G	6rtw_B	0
7ssh_d	6rtw_B	0
6xw4_D	6rtw_B	0
7x2l_B	4mqt_B	0
4dk6_A	4mqt_B	0
7t5f_C	4mqt_B	0
4x7d_D	4mqt_B	0
5m14_C	4mqt_B	0
7x4i_G	4mqt_B	0
7m1h_B	4mqt_B	0
3p9w_D	4mqt_B	0
